PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,NAME
1628432,2017-18,00,1610612756,PHX,23.0,21,1,11.5,1.0,3.6,0.289,0.5,1.8,0.289,0.4,0.6,0.667,0.1,1.8,1.9,0.6,0.5,0.1,0.5,0.8,3.0,Davon Reed
1626196,2017-18,00,1610612748,MIA,24.0,81,81,33.2,4.9,10.9,0.451,1.6,4.1,0.378,1.5,1.8,0.845,0.9,2.7,3.5,2.9,1.5,0.9,1.7,2.5,12.9,Josh Richardson
1627781,2017-18,00,0,TOT,22.0,26,4,12.4,1.2,3.5,0.333,0.5,1.5,0.3,0.7,0.8,0.773,0.2,1.1,1.3,0.5,0.4,0.0,0.4,1.0,3.4,Malachi Richardson
203085,2017-18,00,1610612746,LAC,25.0,61,59,33.7,5.6,13.2,0.424,2.2,5.9,0.378,1.7,2.6,0.642,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,15.1,Austin Rivers
203460,2017-18,00,1610612760,OKC,26.0,39,39,26.6,2.2,4.2,0.537,0.2,0.9,0.222,0.3,1.0,0.316,1.9,2.8,4.7,1.2,1.2,0.9,0.8,2.3,5.0,Andre Roberson
1628421,2017-18,00,1610612764,WAS,23.0,1,0,13.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,Devin Robinson
203922,2017-18,00,1610612754,IND,24.0,23,1,14.7,1.6,3.7,0.424,0.6,1.5,0.412,0.4,0.5,0.818,0.5,1.1,1.6,0.7,0.6,0.0,0.2,0.6,4.1,Glenn Robinson III
200765,2017-18,00,1610612740,NOP,32.0,65,63,26.2,3.6,7.6,0.468,0.8,2.3,0.333,0.4,0.7,0.543,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8,8.3,Rajon Rondo
201565,2017-18,00,0,TOT,29.0,25,7,16.8,3.2,7.4,0.435,0.3,1.2,0.233,1.6,1.8,0.87,0.5,0.9,1.4,1.5,0.3,0.2,1.4,0.6,8.4,Derrick Rose
203082,2017-18,00,1610612753,ORL,27.0,24,20,25.0,3.2,8.0,0.398,1.3,3.9,0.323,1.1,1.5,0.75,0.4,2.6,3.0,1.6,1.1,0.5,1.2,1.9,8.7,Terrence Ross
1626179,2017-18,00,1610612738,BOS,24.0,80,16,25.9,4.0,10.0,0.395,1.9,5.0,0.381,1.4,1.9,0.772,0.8,3.9,4.7,2.9,1.0,0.2,1.0,1.5,11.3,Terry Rozier
201937,2017-18,00,1610612762,UTA,27.0,77,77,29.3,4.5,10.7,0.418,1.2,3.5,0.352,2.9,3.3,0.866,0.6,4.0,4.6,5.3,1.6,0.1,2.7,2.7,13.1,Ricky Rubio
1626156,2017-18,00,1610612751,BKN,22.0,48,35,25.7,5.8,14.0,0.414,1.9,5.8,0.324,2.0,2.7,0.74,0.6,3.3,3.9,5.2,0.8,0.4,3.1,1.9,15.5,D'Angelo Russell
1627734,2017-18,00,1610612754,IND,22.0,74,19,24.5,4.6,8.9,0.514,0.2,0.5,0.351,2.3,3.0,0.75,2.2,5.5,7.7,2.0,0.5,0.4,1.9,3.0,11.6,Domantas Sabonis
203960,2017-18,00,1610612758,SAC,25.0,22,6,15.6,2.0,3.7,0.543,0.2,0.5,0.5,0.5,0.7,0.625,1.0,2.6,3.5,0.4,0.4,1.0,0.4,2.2,4.7,JaKarr Sampson
203967,2017-18,00,1610612755,PHI,24.0,78,73,29.6,5.2,11.4,0.453,2.0,5.1,0.393,2.3,2.7,0.86,2.0,4.7,6.7,2.6,0.7,0.3,1.9,2.1,14.6,Dario Saric
203107,2017-18,00,1610612764,WAS,26.0,73,30,22.5,2.8,5.3,0.523,0.6,1.4,0.465,1.0,1.3,0.781,1.0,2.2,3.2,3.9,0.7,0.2,1.1,1.8,7.2,Tomas Satoransky
203471,2017-18,00,1610612737,ATL,24.0,67,67,31.0,7.5,17.1,0.436,1.1,3.9,0.29,3.4,4.0,0.849,0.7,2.4,3.1,6.2,1.1,0.1,2.7,2.2,19.4,Dennis Schroder
203118,2017-18,00,1610612764,WAS,29.0,76,1,18.5,3.6,6.9,0.527,0.9,2.1,0.405,0.7,1.0,0.658,0.7,2.6,3.3,1.1,0.3,0.1,1.0,1.9,8.8,Mike Scott
200757,2017-18,00,1610612762,UTA,34.0,38,6,21.2,3.1,6.3,0.492,0.8,2.2,0.381,1.2,1.4,0.815,0.8,3.5,4.2,0.9,1.4,0.3,0.8,1.6,8.2,Thabo Sefolosha
1627782,2017-18,00,1610612763,MEM,23.0,35,9,19.7,3.3,7.7,0.431,1.4,3.5,0.402,1.3,1.7,0.746,0.5,1.1,1.6,1.9,0.5,0.1,1.5,1.7,9.3,Wayne Selden
201196,2017-18,00,0,TOT,32.0,28,3,14.0,1.5,4.2,0.359,0.3,0.9,0.308,1.6,2.0,0.772,0.2,1.1,1.4,2.8,0.5,0.1,1.1,1.0,4.9,Ramon Sessions
202697,2017-18,00,1610612739,CLE,28.0,14,6,19.7,1.6,4.1,0.379,0.5,1.9,0.269,0.8,1.1,0.733,0.5,2.4,2.9,1.2,0.6,0.3,1.1,1.6,4.4,Iman Shumpert
1627783,2017-18,00,1610612761,TOR,24.0,81,5,20.7,3.1,6.1,0.508,0.4,1.6,0.22,0.7,1.1,0.621,1.0,3.5,4.5,2.0,0.8,0.5,0.8,2.0,7.3,Pascal Siakam
202918,2017-18,00,1610612738,BOS,30.0,2,0,4.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,Xavier Silas
1627732,2017-18,00,1610612755,PHI,21.0,81,81,33.7,6.7,12.3,0.545,0.0,0.1,0.0,2.4,4.2,0.56,1.8,6.3,8.1,8.2,1.7,0.9,3.4,2.6,15.8,Ben Simmons
203613,2017-18,00,1610612753,ORL,28.0,69,50,29.4,5.1,11.0,0.465,1.0,3.0,0.338,2.7,3.5,0.768,0.9,2.6,3.5,2.5,0.8,0.2,2.1,2.5,13.9,Jonathon Simmons
1628424,2017-18,00,1610612763,MEM,20.0,32,12,20.1,2.5,5.9,0.423,0.3,1.2,0.282,0.8,0.8,1.0,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,6.1,Kobi Simmons
202713,2017-18,00,1610612760,OKC,30.0,12,0,4.9,0.6,1.8,0.333,0.2,0.4,0.4,0.6,1.1,0.538,0.1,0.8,0.8,0.2,0.1,0.0,0.3,0.3,1.9,Kyle Singler
203935,2017-18,00,1610612738,BOS,24.0,54,11,29.9,3.5,9.5,0.367,1.4,4.6,0.301,1.8,2.5,0.729,0.8,2.7,3.5,4.8,1.3,0.4,2.4,2.5,10.2,Marcus Smart
202397,2017-18,00,1610612765,DET,29.0,82,35,24.9,4.7,9.8,0.486,0.4,1.2,0.347,1.0,1.4,0.698,0.3,2.4,2.7,4.4,0.8,0.2,1.3,1.7,10.9,Ish Smith
2747,2017-18,00,1610612739,CLE,32.0,80,61,28.1,3.0,7.4,0.403,1.8,4.8,0.375,0.5,0.7,0.696,0.4,2.6,2.9,1.8,0.9,0.1,1.0,2.0,8.3,JR Smith
201160,2017-18,00,1610612764,WAS,32.0,33,2,8.6,1.4,3.5,0.391,0.1,1.0,0.125,0.6,0.6,0.905,0.5,1.1,1.6,0.4,0.1,0.4,0.5,1.3,3.4,Jason Smith
